Station,Climate Zone,State,Latitude,Longitude,Elevation,LongDate,Year,Month,Day,Season,Tmin,Tmax,AWND,WDF5,Snow,SNWD,PRCP
Leavitt Lake,16,CA,38.28,-119.61,2931.3,2017-09-18,2017,09,18,Summer,39.38,48.92,0,0,0,0.9842525,0.09842525
Leavitt Lake,16,CA,38.28,-119.61,2931.3,2017-09-19,2017,09,19,Summer,38.84,49.64,0,0,0,0.9842525,0
Leavitt Lake,16,CA,38.28,-119.61,2931.3,2017-09-20,2017,09,20,Summer,29.84,45.32,0,0,0,0,0.79921303
Leavitt Lake,16,CA,38.28,-119.61,2931.3,2017-09-21,2017,09,21,Summer,20.84,34.16,0,0,0,5.9842552,1.00000054
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-01-01,2017,01,01,Winter,21.2,44.78,0,0,0,5.0000027,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-01-02,2017,01,02,Winter,25.34,30.74,0,0,0,7.0078778,0.20078751
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-01-03,2017,01,03,Winter,27.86,38.66,0,0,0,12.992133,0.59842552
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-01-04,2017,01,04,Winter,34.34,40.1,0,0,0,10.0000054,2.70078886
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-01-05,2017,01,05,Winter,18.86,37.94,0,0,0,10.0000054,0.29921276
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-01-06,2017,01,06,Winter,5.72,34.34,0,0,0,10.0000054,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-01-07,2017,01,07,Winter,22.28,42.62,0,0,0,9.0157529,1.20078805
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-01-08,2017,01,08,Winter,37.04,45.32,0,0,0,5.9842552,4.29921492
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-01-09,2017,01,09,Winter,31.64,42.44,0,0,0,10.0000054,1.00000054
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-01-10,2017,01,10,Winter,32.54,37.94,0,0,0,25.984266,1.90157583
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-01-11,2017,01,11,Winter,29.12,36.5,0,0,0,24.015761,0.59842552
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-01-12,2017,01,12,Winter,27.86,32.54,0,0,0,30.0000162,1.09842579
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-01-13,2017,01,13,Winter,26.42,29.66,0,0,0,27.9921411,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-01-14,2017,01,14,Winter,22.82,31.46,0,0,0,27.0078886,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-01-15,2017,01,15,Winter,15.08,34.7,0,0,0,25.984266,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-01-16,2017,01,16,Winter,15.8,36.5,0,0,0,25.0000135,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-01-17,2017,01,17,Winter,14.72,44.96,0,0,0,22.9921384,0.09842525
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-01-18,2017,01,18,Winter,33.8,45.14,0,0,0,22.9921384,0.79921303
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-01-19,2017,01,19,Winter,29.48,35.24,0,0,0,35.0000189,0.90157529
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-01-20,2017,01,20,Winter,26.96,36.32,0,0,0,40.0000216,0.79921303
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-01-21,2017,01,21,Winter,26.24,35.96,0,0,0,40.9842741,0.29921276
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-01-22,2017,01,22,Winter,27.86,34.52,0,0,0,57.0079048,2.09842633
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-01-23,2017,01,23,Winter,15.8,33.08,0,0,0,52.9921546,0.40157502
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-01-24,2017,01,24,Winter,8.24,32.9,0,0,0,47.9921519,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-01-25,2017,01,25,Winter,5.9,38.66,0,0,0,44.0157718,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-01-26,2017,01,26,Winter,16.16,34.34,0,0,0,45.0000243,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-01-27,2017,01,27,Winter,8.42,33.98,0,0,0,44.0157718,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-01-28,2017,01,28,Winter,12.02,38.84,0,0,0,42.9921492,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-01-29,2017,01,29,Winter,17.6,51.26,0,0,0,40.9842741,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-01-30,2017,01,30,Winter,24.26,53.6,0,0,0,40.0000216,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-01-31,2017,01,31,Winter,29.48,61.34,0,0,0,39.0157691,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-02-01,2017,02,01,Winter,28.94,51.98,0,0,0,37.9921465,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-02-02,2017,02,02,Winter,34.52,46.58,0,0,0,35.9842714,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-02-03,2017,02,03,Winter,34.34,43.52,0,0,0,35.0000189,0.29921276
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-02-04,2017,02,04,Winter,37.4,43.88,0,0,0,34.0157664,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-02-05,2017,02,05,Winter,32.9,50.18,0,0,0,35.9842714,0.40157502
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-02-06,2017,02,06,Winter,33.98,40.82,0,0,0,34.0157664,1.09842579
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-02-07,2017,02,07,Winter,37.04,44.78,0,0,0,30.9842687,2.20078859
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-02-08,2017,02,08,Winter,39.02,50,0,0,0,27.0078886,2.50000135
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-02-09,2017,02,09,Winter,35.42,50,0,0,0,24.015761,1.79921357
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-02-10,2017,02,10,Winter,30.2,42.44,0,0,0,24.015761,1.09842579
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-02-11,2017,02,11,Winter,26.06,37.4,0,0,0,24.015761,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-02-12,2017,02,12,Winter,24.8,44.96,0,0,0,25.0000135,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-02-13,2017,02,13,Winter,22.1,45.32,0,0,0,24.015761,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-02-14,2017,02,14,Winter,23.54,52.16,0,0,0,22.9921384,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-02-15,2017,02,15,Winter,30.74,55.76,0,0,0,20.9842633,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-02-16,2017,02,16,Winter,31.64,48.92,0,0,0,22.0078859,0.29921276
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-02-17,2017,02,17,Winter,30.38,35.96,0,0,0,27.0078886,0.40157502
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-02-18,2017,02,18,Winter,31.1,46.04,0,0,0,24.015761,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-02-19,2017,02,19,Winter,33.62,44.96,0,0,0,22.9921384,0.40157502
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-02-20,2017,02,20,Winter,34.34,41.18,0,0,0,24.015761,3.00000162
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-02-21,2017,02,21,Winter,30.92,40.64,0,0,0,32.0078913,0.70078778
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-02-22,2017,02,22,Winter,21.2,42.44,0,0,0,32.0078913,0.09842525
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-02-23,2017,02,23,Winter,14,35.78,0,0,0,30.9842687,0.09842525
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-02-24,2017,02,24,Winter,7.52,35.06,0,0,0,30.0000162,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-02-25,2017,02,25,Winter,21.02,39.38,0,0,0,29.0157637,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-02-26,2017,02,26,Winter,16.16,40.28,0,0,0,32.0078913,0.09842525
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-02-27,2017,02,27,Winter,18.68,37.04,0,0,0,32.0078913,0.09842525
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-02-28,2017,02,28,Winter,15.8,43.52,0,0,0,30.0000162,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-03-01,2017,03,01,Winter,12.56,48.02,0,0,0,29.0157637,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-03-02,2017,03,02,Winter,18.14,55.94,0,0,0,27.9921411,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-03-03,2017,03,03,Winter,24.26,59,0,0,0,25.984266,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-03-04,2017,03,04,Winter,33.44,47.84,0,0,0,25.0000135,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-03-05,2017,03,05,Winter,19.58,34.34,0,0,0,40.9842741,1.50000081
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-03-06,2017,03,06,Winter,20.48,34.52,0,0,0,37.007894,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-03-07,2017,03,07,Winter,25.7,50.18,0,0,0,32.9921438,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-03-08,2017,03,08,Winter,28.4,61.7,0,0,0,30.0000162,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-03-09,2017,03,09,Winter,29.12,63.5,0,0,0,27.0078886,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-03-10,2017,03,10,Winter,32.9,61.52,0,0,0,25.984266,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-03-11,2017,03,11,Winter,30.38,64.76,0,0,0,24.015761,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-03-12,2017,03,12,Winter,29.66,63.68,0,0,0,22.9921384,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-03-13,2017,03,13,Winter,29.66,67.64,0,0,0,22.0078859,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-03-14,2017,03,14,Winter,34.16,66.2,0,0,0,19.0157583,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-03-15,2017,03,15,Winter,39.92,60.8,0,0,0,17.0078832,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-03-16,2017,03,16,Winter,37.22,60.8,0,0,0,15.9842606,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-03-17,2017,03,17,Winter,35.6,67.64,0,0,0,12.992133,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-03-18,2017,03,18,Winter,38.48,57.2,0,0,0,10.9842579,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-03-19,2017,03,19,Winter,36.86,61.52,0,0,0,9.0157529,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-03-20,2017,03,20,Winter,35.78,57.2,0,0,0,7.0078778,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-03-21,2017,03,21,Winter,34.16,46.22,0,0,0,5.0000027,1.20078805
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-03-22,2017,03,22,Winter,28.94,45.14,0,0,0,5.0000027,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-03-23,2017,03,23,Winter,23,49.64,0,0,0,2.9921276,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-03-24,2017,03,24,Winter,33.98,42.08,0,0,0,4.0157502,0.40157502
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-03-25,2017,03,25,Winter,32.54,50.36,0,0,0,2.0078751,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-03-26,2017,03,26,Winter,35.24,46.58,0,0,0,0.9842525,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-03-27,2017,03,27,Winter,28.76,46.4,0,0,0,0,0.09842525
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-03-28,2017,03,28,Winter,25.7,51.8,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-03-29,2017,03,29,Winter,29.3,65.3,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-03-30,2017,03,30,Winter,29.84,47.12,0,0,0,0,0.50000027
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-03-31,2017,03,31,Winter,29.66,42.26,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-04-01,2017,04,01,Spring,28.76,58.28,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-04-02,2017,04,02,Spring,31.82,59,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-04-03,2017,04,03,Spring,29.66,53.78,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-04-04,2017,04,04,Spring,29.3,60.26,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-04-05,2017,04,05,Spring,37.22,63.14,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-04-06,2017,04,06,Spring,36.68,51.8,0,0,0,0,0.40157502
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-04-07,2017,04,07,Spring,34.34,44.06,0,0,0,2.0078751,1.90157583
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-04-08,2017,04,08,Spring,17.78,38.48,0,0,0,5.0000027,0.50000027
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-04-09,2017,04,09,Spring,14,45.5,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-04-10,2017,04,10,Spring,30.2,51.8,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-04-11,2017,04,11,Spring,30.38,48.02,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-04-12,2017,04,12,Spring,39.38,52.88,0,0,0,0,0.20078751
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-04-13,2017,04,13,Spring,28.22,42.98,0,0,0,4.0157502,1.2992133
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-04-14,2017,04,14,Spring,19.94,46.76,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-04-15,2017,04,15,Spring,24.44,58.28,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-04-16,2017,04,16,Spring,33.98,58.28,0,0,0,0,0.59842552
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-04-17,2017,04,17,Spring,40.46,50.9,0,0,0,0,0.40157502
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-04-18,2017,04,18,Spring,32.9,50.54,0,0,0,0,0.90157529
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-04-19,2017,04,19,Spring,28.76,54.86,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-04-20,2017,04,20,Spring,30.38,54.14,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-04-21,2017,04,21,Spring,28.4,61.34,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-04-22,2017,04,22,Spring,33.08,65.3,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-04-23,2017,04,23,Spring,42.98,57.2,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-04-24,2017,04,24,Spring,34.88,47.12,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-04-25,2017,04,25,Spring,33.44,58.28,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-04-26,2017,04,26,Spring,41,58.46,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-04-27,2017,04,27,Spring,32.72,56.84,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-04-28,2017,04,28,Spring,28.58,48.38,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-04-29,2017,04,29,Spring,26.6,58.82,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-04-30,2017,04,30,Spring,31.28,66.92,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-05-01,2017,05,01,Spring,33.98,66.56,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-05-02,2017,05,02,Spring,36.86,69.26,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-05-03,2017,05,03,Spring,37.76,73.22,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-05-04,2017,05,04,Spring,41.36,75.38,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-05-05,2017,05,05,Spring,47.84,68,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-05-06,2017,05,06,Spring,34.16,51.26,0,0,0,0,1.09842579
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-05-07,2017,05,07,Spring,33.98,49.46,0,0,0,0,0.20078751
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-05-08,2017,05,08,Spring,35.96,60.8,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-05-09,2017,05,09,Spring,32.72,66.2,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-05-10,2017,05,10,Spring,37.04,70.52,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-05-11,2017,05,11,Spring,43.52,65.84,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-05-12,2017,05,12,Spring,29.84,51.8,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-05-13,2017,05,13,Spring,28.04,54.32,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-05-14,2017,05,14,Spring,29.12,53.06,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-05-15,2017,05,15,Spring,32,53.96,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-05-16,2017,05,16,Spring,32.36,48.38,0,0,0,0,0.09842525
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-05-17,2017,05,17,Spring,30.92,52.88,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-05-18,2017,05,18,Spring,28.4,57.74,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-05-19,2017,05,19,Spring,31.82,66.92,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-05-20,2017,05,20,Spring,36.86,71.06,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-05-21,2017,05,21,Spring,37.22,71.6,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-05-22,2017,05,22,Spring,39.2,76.82,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-05-23,2017,05,23,Spring,42.26,79.52,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-05-24,2017,05,24,Spring,47.66,71.24,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-05-25,2017,05,25,Spring,42.08,67.82,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-05-26,2017,05,26,Spring,36.32,67.82,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-05-27,2017,05,27,Spring,36.32,69.26,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-05-28,2017,05,28,Spring,37.4,74.48,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-05-29,2017,05,29,Spring,41.36,77.72,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-05-30,2017,05,30,Spring,41.36,76.82,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-05-31,2017,05,31,Spring,44.42,63.14,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-06-01,2017,06,01,Spring,40.28,70.34,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-06-02,2017,06,02,Spring,40.64,77.18,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-06-03,2017,06,03,Spring,48.2,75.92,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-06-04,2017,06,04,Spring,44.6,72.5,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-06-05,2017,06,05,Spring,38.3,75.56,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-06-06,2017,06,06,Spring,41,78.62,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-06-07,2017,06,07,Spring,43.34,72.68,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-06-08,2017,06,08,Spring,47.84,59,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-06-09,2017,06,09,Spring,47.66,58.28,0,0,0,0,0.09842525
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-06-10,2017,06,10,Spring,45.32,58.64,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-06-11,2017,06,11,Spring,32.54,48.38,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-06-12,2017,06,12,Spring,31.1,50.36,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-06-13,2017,06,13,Spring,28.94,67.46,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-06-14,2017,06,14,Spring,37.58,75.38,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-06-15,2017,06,15,Spring,45.14,77,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-06-16,2017,06,16,Spring,44.42,84.38,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-06-17,2017,06,17,Spring,50.18,85.64,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-06-18,2017,06,18,Spring,49.64,81.5,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-06-19,2017,06,19,Spring,52.16,90.5,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-06-20,2017,06,20,Spring,50.72,89.96,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-06-21,2017,06,21,Spring,51.26,85.46,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-06-22,2017,06,22,Spring,48.2,84.02,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-06-23,2017,06,23,Spring,48.92,87.26,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-06-24,2017,06,24,Spring,49.82,86.54,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-06-25,2017,06,25,Spring,51.62,85.46,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-06-26,2017,06,26,Spring,55.22,78.26,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-06-27,2017,06,27,Spring,44.6,78.8,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-06-28,2017,06,28,Spring,45.86,77.36,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-06-29,2017,06,29,Spring,40.82,81.86,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-06-30,2017,06,30,Spring,46.4,85.28,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-07-01,2017,07,01,Summer,50,82.58,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-07-02,2017,07,02,Summer,48.38,86.18,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-07-03,2017,07,03,Summer,51.26,83.12,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-07-04,2017,07,04,Summer,55.58,82.94,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-07-05,2017,07,05,Summer,52.7,83.84,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-07-06,2017,07,06,Summer,53.06,83.84,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-07-07,2017,07,07,Summer,51.44,87.62,0,0,0,0,0.09842525
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-07-08,2017,07,08,Summer,52.34,89.42,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-07-09,2017,07,09,Summer,53.96,86.36,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-07-10,2017,07,10,Summer,53.6,83.12,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-07-11,2017,07,11,Summer,51.62,81.32,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-07-12,2017,07,12,Summer,48.92,83.84,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-07-13,2017,07,13,Summer,51.98,85.1,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-07-14,2017,07,14,Summer,51.26,86.54,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-07-15,2017,07,15,Summer,53.42,87.8,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-07-16,2017,07,16,Summer,52.88,86.9,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-07-17,2017,07,17,Summer,50,81.68,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-07-18,2017,07,18,Summer,48.92,77.9,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-07-19,2017,07,19,Summer,46.76,82.58,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-07-20,2017,07,20,Summer,46.58,82.76,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-07-21,2017,07,21,Summer,44.42,84.92,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-07-22,2017,07,22,Summer,49.1,88.7,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-07-23,2017,07,23,Summer,53.42,87.8,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-07-24,2017,07,24,Summer,56.12,85.28,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-07-25,2017,07,25,Summer,51.26,80.96,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-07-26,2017,07,26,Summer,50,78.98,0,0,0,0,0
Spratt Creek,16,CA,38.67,-119.82,1863.9,2017-07-27,2017,07,27,Summer,49.64,83.84,0,0,0,0,0
